dt,country,terrorism_insurgency,war_military_conflict,regional_disintegration,financial_sanctions,trade_disputes,cyber_warfare,energy_resource_conflicts,global_governance,nuclear_proliferation,territorial_disputes,other,TOTAL
01/06/2014,DE,0.575125809,1.509705248,0.647016535,0.718907261,0.934579439,0.431344357,1.29403307,1.581595974,0.071890726,0.431344357,1.006470165,9.20201294
01/07/2014,DE,0.465928946,2.62085032,0.232964473,3.727431567,1.514269074,0.931857892,0.757134537,0.349446709,0.116482236,0.291205591,0.698893419,11.70646476
01/08/2014,DE,0.183038438,1.769371568,0.427089689,3.660768761,1.891397193,0.244051251,1.281269067,0.366076876,0.122025625,0,1.159243441,11.10433191
01/09/2014,DE,0.510204082,1.721938776,1.020408163,2.359693878,1.658163265,0.12755102,0.892857143,0.318877551,0.12755102,0.318877551,1.084183673,10.14030612
01/10/2014,DE,0.328947368,1.315789474,0.38377193,0.76754386,1.151315789,0.109649123,1.041666667,0.932017544,0.054824561,0.109649123,0.822368421,7.01754386
01/11/2014,DE,0.118553646,0.592768228,0.533491405,1.244813278,0.711321873,0.296384114,1.541197392,0.237107291,0.118553646,0.237107291,0.533491405,6.164789567
01/12/2014,DE,0.12539185,0.564263323,1.253918495,1.943573668,0.752351097,0.12539185,2.068965517,0.188087774,0.12539185,0.062695925,0.940438871,8.150470219
01/01/2015,DE,1.0625,0.6875,2.9375,1.8125,1.1875,0,1.8125,0.4375,0.25,0,0.5625,10.75
01/02/2015,DE,0.512163892,0.768245839,2.752880922,0.768245839,0.896286812,0.128040973,0.512163892,0.512163892,0.19206146,0.064020487,0.960307298,8.066581306
01/03/2015,DE,0.407925408,0.641025641,2.505827506,1.34032634,0.641025641,0,0.990675991,0.233100233,0.524475524,0.34965035,0.34965035,7.983682984
01/04/2015,DE,0.323415265,1.228978008,0.84087969,0.582147477,1.228978008,0.517464424,2.199223803,0.64683053,0.323415265,0.258732212,0.905562743,9.055627426
01/05/2015,DE,0.298062593,0.596125186,1.490312966,0.521609538,0.670640835,0.521609538,0.596125186,0.745156483,0,0.298062593,0.44709389,6.184798808
01/06/2015,DE,0.309597523,1.083591331,7.120743034,1.00619195,1.393188854,0.232198142,0.92879257,0.696594427,0.154798762,0.154798762,0.619195046,13.6996904
01/07/2015,DE,0.536809816,0.613496933,8.435582822,1.303680982,1.150306748,0.076687117,0.536809816,0.690184049,0.460122699,0,0.996932515,14.8006135
01/08/2015,DE,0.281162137,0.281162137,2.530459231,0.937207123,1.874414246,0.093720712,1.499531396,0.749765698,0,0.281162137,1.030927835,9.559512652
01/09/2015,DE,0.243902439,0.894308943,0.650406504,0.81300813,0.81300813,0.243902439,1.138211382,0.975609756,0.081300813,0.162601626,0.325203252,6.341463415
01/10/2015,DE,0.231303007,0.462606014,0.925212028,0.539707016,1.850424056,0.154202005,0.771010023,0.616808019,0.231303007,0.077101002,0.385505012,6.245181187
01/11/2015,DE,2.19123506,0.398406375,0.298804781,0.298804781,0.796812749,0.298804781,0.996015936,0.597609562,0,0.199203187,0.796812749,6.87250996
01/12/2015,DE,0.909090909,0.454545455,0.795454545,1.022727273,1.363636364,0.227272727,2.159090909,0.568181818,0,0.227272727,1.022727273,8.75
01/01/2016,DE,0.747663551,0.373831776,1.121495327,2.990654206,1.588785047,0.093457944,2.61682243,0.747663551,0.560747664,0.186915888,1.401869159,12.42990654
01/02/2016,DE,0.337552743,0.843881857,1.097046414,1.181434599,1.94092827,0.084388186,1.687763713,0.5907173,0.084388186,0,0.928270042,8.776371308
01/03/2016,DE,1.230228471,0.087873462,0.79086116,0.79086116,0.878734622,0.087873462,0.615114236,0.439367311,0.175746924,0.087873462,0.351493849,5.53602812
01/04/2016,DE,0.301431801,0.527505652,1.281085154,0.904295403,2.034664657,0.226073851,1.130369254,0.904295403,0,0,0.602863602,7.912584778
01/05/2016,DE,0.592300099,0.592300099,1.875616979,0.789733465,1.974333662,0,0.987166831,0.691016782,0,0,0.789733465,8.292201382
01/06/2016,DE,0.697906281,0.099700897,4.08773679,0.897308076,1.994017946,0.099700897,1.09670987,0.598205384,0,0.099700897,0.498504487,10.16949153
01/07/2016,DE,1.545454545,0.727272727,4,0.545454545,2.090909091,0.090909091,0.454545455,0.818181818,0.181818182,0.090909091,0.727272727,11.27272727
01/08/2016,DE,0.858369099,0.321888412,1.931330472,0.214592275,2.789699571,0,1.180257511,1.180257511,0.214592275,0.107296137,0.429184549,9.227467811
01/09/2016,DE,0.526777875,0.614574188,1.141352063,0.263388938,3.072870939,0.263388938,0.7023705,0.35118525,0.175592625,0,0.175592625,7.287093942
01/10/2016,DE,0.247933884,1.652892562,1.73553719,1.157024793,5.371900826,0.165289256,0.661157025,0.909090909,0.247933884,0.082644628,0.661157025,12.89256198
01/11/2016,DE,0.503778338,0.587741394,1.091519731,0.923593619,4.114189757,0.419815281,1.091519731,0.923593619,0.167926113,0.083963056,0.503778338,10.41141898
01/12/2016,DE,0.702106319,0.300902708,1.203610832,1.10330993,2.106318957,0.802407222,1.905717151,0.902708124,0.100300903,0.100300903,0.802407222,10.03009027
01/01/2017,DE,1.094091904,0.10940919,2.297592998,0.218818381,4.157549234,0.10940919,0.437636761,0.547045952,0.10940919,0.218818381,0.10940919,9.409190372
01/02/2017,DE,0.104058273,0.104058273,2.393340271,0.416233091,3.746097815,0.416233091,0.312174818,0.520291363,0,0.208116545,0.936524454,9.157127992
01/03/2017,DE,0.262467192,0.437445319,2.362204724,0.787401575,1.57480315,0.087489064,0.699912511,0.787401575,0.087489064,0,0.524934383,7.611548556
01/04/2017,DE,0,0.473933649,2.251184834,0.473933649,3.08056872,0.592417062,0.236966825,1.066350711,0.236966825,0,0.592417062,9.004739336
01/05/2017,DE,0.116414435,0.232828871,2.095459837,0.465657742,1.862630966,0.931315483,0.931315483,0.814901048,0.698486612,0.116414435,0.349243306,8.614668219
01/06/2017,DE,0.235017626,0,1.880141011,0.940070505,2.23266745,0.587544066,1.527614571,1.292596945,0,0,0.470035253,9.165687427
01/07/2017,DE,0.405679513,0.202839757,1.825557809,2.738336714,1.014198783,0.405679513,1.318458418,0.912778905,0.101419878,0.101419878,0.405679513,9.432048682
01/08/2017,DE,0,0.554323725,0.554323725,2.106430155,1.99556541,0,1.441241685,0.110864745,0.66518847,0,0.66518847,8.093126386
01/09/2017,DE,0.207039337,0,1.345755694,1.242236025,1.552795031,0.207039337,0.414078675,0.724637681,1.035196687,0,0,6.728778468
01/10/2017,DE,0,0,1.988950276,0.883977901,0.883977901,0.331491713,0.552486188,1.104972376,0.552486188,0.220994475,0.44198895,6.961325967
01/11/2017,DE,0,0.190114068,0.855513308,0.855513308,1.045627376,0.380228137,0.855513308,0.570342205,0.285171103,0,0.380228137,5.418250951
01/12/2017,DE,0.11299435,0.451977401,1.468926554,0.451977401,0.903954802,0,0.338983051,0.564971751,0.338983051,0.11299435,0.451977401,5.197740113
01/01/2018,DE,0.414937759,0.20746888,1.141078838,1.452282158,2.385892116,0.20746888,0.518672199,1.244813278,0.31120332,0,0.414937759,8.298755187
01/02/2018,DE,0.213219616,0.213219616,0.959488273,1.066098081,2.025586354,0.319829424,0.533049041,0.639658849,0.106609808,0.213219616,0.319829424,6.609808102
01/03/2018,DE,0.090497738,0.36199095,1.357466063,0.995475113,4.977375566,0.180995475,0.542986425,0.7239819,0.36199095,0.090497738,0.271493213,9.954751131
01/04/2018,DE,0.102145046,0.612870276,0.51072523,1.430030644,6.128702758,0.204290092,0.51072523,1.430030644,0.408580184,0.102145046,0.204290092,11.64453524
01/05/2018,DE,0.224719101,0.561797753,1.573033708,2.247191011,5.168539326,0.337078652,0.898876404,1.797752809,1.460674157,0.112359551,0.449438202,14.83146067
01/06/2018,DE,0.429645542,0.214822771,2.470461869,0.96670247,12.45972073,0.107411386,0.644468314,1.611170784,0.107411386,0,0.322234157,19.33404941
01/07/2018,DE,0,0.406917599,1.322482197,0.813835198,12.41098678,0.2034588,1.017293998,0.1017294,0.2034588,0,0.610376399,17.09053917
01/08/2018,DE,0.218340611,0.218340611,0.436681223,4.912663755,7.969432314,0.218340611,0.873362445,0.545851528,0.109170306,0.218340611,0.218340611,15.93886463
01/09/2018,DE,0,0.408997955,0.511247444,0.715746421,5.930470348,0.204498978,0.920245399,0.715746421,0,0,0.511247444,9.918200409
01/10/2018,DE,0,0.540054005,3.150315032,1.260126013,4.95049505,0.450045005,0.540054005,1.620162016,0,0,0.270027003,12.78127813
01/11/2018,DE,0.092678406,0.556070436,2.409638554,1.019462465,5.189990732,0.185356812,1.019462465,0.46339203,0,0.370713624,0.46339203,11.77015755
01/12/2018,DE,0.104275287,0.31282586,0.521376434,0.625651721,5.213764338,0.417101147,0.729927007,0.834202294,0,0.31282586,0.31282586,9.384775808
01/01/2019,DE,0,0.246507806,1.643385374,0.986031224,4.765817584,0.493015612,0.821692687,0.986031224,0.246507806,0.164338537,0.246507806,10.59983566
01/02/2019,DE,0,0.65885798,1.903367496,0.65885798,4.172767204,0.805270864,1.098096633,1.317715959,0.732064422,0.073206442,0.512445095,11.93265007
01/03/2019,DE,0,1.336898396,1.069518717,0.267379679,3.609625668,0.401069519,0.601604278,1.002673797,0.267379679,0.200534759,0.401069519,9.157754011
01/04/2019,DE,0.080192462,0.320769848,1.202886929,0.641539695,3.448275862,0.160384924,0.801924619,0.801924619,0.080192462,0,0.160384924,7.698476343
01/05/2019,DE,0.076452599,0.229357798,1.146788991,1.29969419,5.581039755,0.458715596,0.688073394,0.611620795,0.535168196,0.076452599,0.382262997,11.08562691
01/06/2019,DE,0.082236842,0.740131579,1.069078947,1.398026316,7.154605263,0.328947368,0.740131579,0.822368421,0.246710526,0.164473684,0.493421053,13.24013158
01/07/2019,DE,0.141442716,0.565770863,1.060820368,0.707213579,4.455445545,0.212164074,0.919377652,1.060820368,0.141442716,0,0.565770863,9.830268741
01/08/2019,DE,0.074962519,0.374812594,0.824587706,0.299850075,6.671664168,0.224887556,0.374812594,0.449775112,1.049475262,0.074962519,0.374812594,10.7946027
01/09/2019,DE,0.078988942,0.473933649,0.868878357,0.394944708,3.791469194,0.394944708,1.500789889,0.789889415,0.157977883,0,0.236966825,8.68878357
01/10/2019,DE,0.252737995,2.02190396,1.769165965,0.336983993,4.717775906,0.421229992,0.252737995,0.842459983,0.168491997,0.168491997,0.758213985,11.71019377
01/11/2019,DE,0.086956522,0.173913043,0.869565217,0.260869565,3.47826087,0.347826087,0.695652174,1.304347826,0.086956522,0.086956522,0.260869565,7.652173913
01/12/2019,DE,0.486381323,0.486381323,2.042801556,0.389105058,4.6692607,0.097276265,2.33463035,1.070038911,0.097276265,0.194552529,0.486381323,12.3540856
01/01/2020,DE,0.505050505,1.599326599,2.104377104,0.336700337,5.050505051,0.757575758,1.683501684,1.683501684,1.094276094,0.168350168,0.505050505,15.48821549
01/02/2020,DE,0,0.81871345,1.520467836,0.350877193,2.69005848,0.350877193,0.584795322,1.052631579,0.116959064,0.350877193,0.116959064,7.953216374
01/03/2020,DE,0.097087379,0.582524272,0.582524272,0.194174757,1.067961165,0.097087379,0.776699029,0.582524272,0,0,0.485436893,4.466019417
01/04/2020,DE,0.109529025,0.109529025,2.628696605,0.21905805,0.876232202,0.109529025,0.876232202,0.876232202,0,0.109529025,0.547645126,6.462212486
01/05/2020,DE,0,0.105263158,2.105263158,0.105263158,2.421052632,0.105263158,0.631578947,1.789473684,0.105263158,0.210526316,0.631578947,8.210526316
01/06/2020,DE,0,0.407331976,0,0.509164969,2.036659878,0.407331976,0.814663951,0.916496945,0,0.101832994,0.203665988,5.397148676
01/07/2020,DE,0,0.356824264,0.802854594,0.356824264,2.051739518,0.089206066,0.802854594,1.159678858,0.178412132,0.178412132,0.089206066,6.066012489
01/08/2020,DE,0.107991361,0.431965443,0.431965443,1.295896328,3.13174946,0.647948164,1.079913607,1.187904968,0.647948164,0.215982721,0.323974082,9.503239741
01/09/2020,DE,0.369344414,0.184672207,0.461680517,1.569713758,1.846722068,0.184672207,1.569713758,1.569713758,0.092336103,0.184672207,0.369344414,8.402585411
01/10/2020,DE,0.09057971,0.27173913,0.996376812,1.449275362,2.717391304,0.09057971,0.724637681,0.996376812,0.18115942,0.18115942,0.27173913,7.971014493
01/11/2020,DE,0.197238659,0,0.690335306,0.493096647,2.366863905,0,1.084812623,0.986193294,0.197238659,0.295857988,0.493096647,6.804733728
01/12/2020,DE,0.342857143,0.571428571,1.371428571,1.028571429,2.057142857,0.114285714,0.571428571,1.485714286,0,0,0.228571429,7.771428571
01/01/2021,DE,0.110011001,0.110011001,0.660066007,0.330033003,1.98019802,0.110011001,1.430143014,0.99009901,0,0,0,5.720572057
01/02/2021,DE,0,0.215517241,0.323275862,0.969827586,1.293103448,0.107758621,1.185344828,0.969827586,0.646551724,0.107758621,0.215517241,6.034482759
01/03/2021,DE,0.092936803,0.557620818,0.278810409,0.836431227,2.230483271,0.185873606,1.115241636,0.743494424,0.092936803,0,0.278810409,6.412639405
01/04/2021,DE,0.117096019,0.702576112,0.702576112,0.468384075,0.93676815,0,0.585480094,0.819672131,0.351288056,0.234192037,0,4.918032787
01/05/2021,DE,0.25,0.375,0.25,1.625,1.75,0,1,0.625,0.125,0.125,0.25,6.375
01/06/2021,DE,0,0.455062571,0.568828214,1.251422071,2.04778157,0.341296928,0.568828214,1.137656428,0.113765643,0,0.113765643,6.598407281
01/07/2021,DE,0,0.216684724,0.108342362,0.650054171,1.408450704,0.433369447,1.516793066,0.541711809,0.108342362,0,0.325027086,5.308775731
01/08/2021,DE,0,1.049868766,0.262467192,0.524934383,1.312335958,0.262467192,1.181102362,0.656167979,0.131233596,0.131233596,0.262467192,5.774278215
01/09/2021,DE,0.125313283,0.37593985,0.125313283,0,1.127819549,0.37593985,1.629072682,1.127819549,0,0.125313283,0.501253133,5.513784461
01/10/2021,DE,0.119904077,0,0.479616307,0.239808153,1.199040767,0.119904077,3.717026379,0.599520384,0,0,0.479616307,6.954436451
01/11/2021,DE,0.135869565,0.543478261,0.679347826,1.222826087,1.494565217,0.407608696,1.222826087,1.766304348,0,0,0.815217391,8.288043478
01/12/2021,DE,0,0.462962963,0.925925926,0.617283951,2.00617284,0.154320988,1.543209877,0.925925926,0.308641975,0,0.617283951,7.561728395
01/01/2022,DE,0.287769784,1.007194245,0.143884892,0.431654676,1.294964029,0,2.446043165,1.151079137,0.143884892,0,0.575539568,7.482014388
01/02/2022,DE,0.138121547,4.143646409,0.552486188,5.939226519,0.690607735,0.552486188,4.55801105,1.657458564,0,1.104972376,0,19.33701658
01/03/2022,DE,0.364963504,7.785888078,0.121654501,12.77372263,1.581508516,0.486618005,17.27493917,0.851581509,0.243309002,0.121654501,1.581508516,43.18734793
01/04/2022,DE,0.141242938,7.344632768,0.282485876,6.355932203,0.988700565,0.282485876,14.40677966,0.847457627,0.141242938,0,1.412429379,32.20338983
01/05/2022,DE,0,3.501945525,0.129701686,3.372243839,1.815823606,0,13.0998703,1.297016861,0.129701686,0.129701686,2.33463035,25.81063554
01/06/2022,DE,0.374531835,3.620474407,0.624219725,3.245942572,1.123595506,0.24968789,7.490636704,1.373283396,0,0,1.123595506,19.22596754
01/07/2022,DE,0.120192308,2.283653846,0.360576923,1.923076923,1.442307692,0,11.53846154,1.201923077,0,0,1.081730769,19.95192308
01/08/2022,DE,0.256410256,1.41025641,0.641025641,2.307692308,2.435897436,0.384615385,9.102564103,0.641025641,0.128205128,0.256410256,0.897435897,18.46153846
01/09/2022,DE,0,2.988505747,0.574712644,3.218390805,1.609195402,0.114942529,9.770114943,0.91954023,0.114942529,0.114942529,0.804597701,20.22988506
01/10/2022,DE,0.109051254,2.835332606,0.54525627,1.308615049,2.726281352,0.872410033,7.19738277,0.654307525,0.327153762,0.218102508,0.436205016,17.23009815
01/11/2022,DE,0.110864745,2.106430155,0.22172949,0.44345898,3.10421286,0.332594235,5.210643016,1.10864745,0.22172949,0.332594235,0.554323725,13.74722838
01/12/2022,DE,0.240384615,3.125,0.240384615,1.5625,3.365384615,0.360576923,6.370192308,0.240384615,0.120192308,0,0.961538462,16.58653846
01/01/2023,DE,0,9.539842873,0.448933782,1.683501684,1.907968575,0.336700337,4.377104377,0.336700337,0.224466891,0,1.01010101,19.86531987
01/02/2023,DE,0.125944584,6.423173804,0,2.392947103,2.770780856,0.377833753,3.652392947,0.881612091,0.125944584,0,0.755667506,17.50629723
01/03/2023,DE,0.1017294,1.525940997,0.2034588,0.610376399,2.238046796,0.813835198,2.034587996,0.508646999,0,0.1017294,0.915564598,9.053916582
01/04/2023,DE,0,1.629072682,0.125313283,1.629072682,1.378446115,0.125313283,3.383458647,0.877192982,0.125313283,0,0.501253133,9.77443609
01/05/2023,DE,0.132275132,2.116402116,0.132275132,2.380952381,2.513227513,0.529100529,2.248677249,0.264550265,0,0.132275132,1.587301587,12.03703704
01/06/2023,DE,0,2.286401925,0.120336943,1.684717208,2.286401925,0.36101083,3.008423586,1.323706378,0,0.120336943,0.722021661,11.9133574
01/07/2023,DE,0.217155266,1.845819761,0.108577633,0.651465798,3.148751357,0.325732899,2.823018458,1.194353963,0,0,0.434310532,10.74918567
01/08/2023,DE,0,2.352941176,0.117647059,1.529411765,2,0.117647059,2.470588235,0.588235294,0,0,0.352941176,9.529411765
01/09/2023,DE,0,1.846965699,0.131926121,0.791556728,2.770448549,0.395778364,2.90237467,0.263852243,0.131926121,0.131926121,0.527704485,9.894459103
01/10/2023,DE,1.73564753,2.536715621,0,1.068090788,1.869158879,0.133511348,4.005340454,0.534045394,0,0.133511348,1.068090788,13.08411215
01/11/2023,DE,0.603864734,1.207729469,0.241545894,0.483091787,1.690821256,0.120772947,2.415458937,1.570048309,0,0.120772947,1.449275362,9.903381643
01/12/2023,DE,0.288600289,0.865800866,0,1.298701299,2.164502165,0.144300144,2.02020202,1.01010101,0.144300144,0.144300144,1.443001443,9.523809524
01/01/2024,DE,0.121212121,2.909090909,0.484848485,0.121212121,2.060606061,0.121212121,1.090909091,0.848484848,0,0.242424242,0.96969697,8.96969697
01/02/2024,DE,0,2.906208719,0,1.05680317,2.113606341,0.264200793,1.453104359,0.396301189,0.264200793,0,0.924702774,9.379128137
01/03/2024,DE,0,2.653631285,0.139664804,0.837988827,2.51396648,0.977653631,0.977653631,0.837988827,0,0,1.117318436,10.05586592
01/04/2024,DE,0,3.571428571,0,1.19047619,3.273809524,0.892857143,1.785714286,1.041666667,0.297619048,0.148809524,0.297619048,12.5
01/05/2024,DE,0.17452007,3.315881326,0,1.396160558,4.013961606,0.34904014,1.047120419,1.047120419,0,0.34904014,0.523560209,12.21640489
01/06/2024,DE,0.161030596,2.576489533,0.161030596,0.966183575,3.05958132,0.322061192,1.449275362,1.127214171,0.161030596,0,0.966183575,10.95008052
01/07/2024,DE,0.31152648,2.647975078,0.15576324,1.090342679,2.647975078,0.46728972,1.557632399,0.46728972,0,0.15576324,0.778816199,10.28037383
01/08/2024,DE,0.684931507,2.397260274,0,0.856164384,3.082191781,0,1.883561644,0.684931507,0,0,0.51369863,10.10273973
01/09/2024,DE,0.295857988,1.183431953,0,0.73964497,2.366863905,0.295857988,1.331360947,0.443786982,0.147928994,0.147928994,0.887573964,7.840236686
01/10/2024,DE,0.280112045,2.801120448,0.140056022,0.700280112,3.361344538,0.140056022,1.960784314,0.700280112,0.140056022,0.140056022,0.840336134,11.20448179
01/11/2024,DE,0.13986014,2.517482517,0,1.398601399,9.230769231,0.699300699,1.818181818,0.559440559,0.13986014,0,0.27972028,16.78321678
01/12/2024,DE,0,3.250478011,0.764818356,1.147227533,3.250478011,0.573613767,0.956022945,0.382409178,0,0,0.956022945,11.28107075
01/01/2025,DE,0.15625,2.03125,0.3125,1.5625,7.96875,0.46875,2.65625,1.40625,0,0,0.9375,17.5
01/02/2025,DE,0.630914826,3.627760252,0.157728707,0.47318612,10.72555205,0,1.577287066,1.735015773,0.157728707,0,1.735015773,20.82018927
01/03/2025,DE,0,3.255813953,0.15503876,1.085271318,9.76744186,0,1.550387597,0.775193798,0,0.15503876,1.860465116,18.60465116
01/04/2025,DE,0,2.423263328,0.161550889,0.323101777,27.46365105,0.161550889,1.292407108,0.484652666,0.161550889,0,0.323101777,32.79483037
01/05/2025,DE,0.169779287,3.565365025,0,2.716468591,12.56366723,0.339558574,1.358234295,0.848896435,0,0,0.509337861,22.0713073
01/06/2025,DE,0.215053763,4.301075269,0,0.64516129,7.311827957,0,2.580645161,3.010752688,0,0,2.365591398,20.43010753
01/07/2025,DE,0.171821306,5.498281787,0.343642612,1.718213058,14.26116839,0.343642612,1.718213058,1.546391753,0.343642612,0,1.030927835,26.97594502
01/08/2025,DE,0,5.2141527,0,0.558659218,13.78026071,0.558659218,1.862197393,0.558659218,0.372439479,0.372439479,1.303538175,24.58100559
01/09/2025,DE,0.173611111,3.819444444,0.520833333,1.215277778,6.770833333,0.173611111,1.5625,1.736111111,0.694444444,0.347222222,1.5625,18.57638889
01/01/2000,ES,0.177935943,0.035587189,0.177935943,0.071174377,0.854092527,0,0.782918149,0.711743772,0.106761566,0.035587189,0.782918149,3.736654804
01/02/2000,ES,0.357525921,0.035752592,0.071505184,0.107257776,0.536288881,0.679299249,1.108330354,0.715051841,0,0.071505184,0.357525921,4.040042903
01/03/2000,ES,0.037327361,0.149309444,0.111982083,0.149309444,0.335946249,0.111982083,1.754385965,1.045166107,0.074654722,0.149309444,0.671892497,4.591265398
01/04/2000,ES,0.088300221,0.264900662,0.264900662,0.04415011,0.441501104,0.04415011,0.618101545,1.19205298,0,0.04415011,0.662251656,3.664459161
01/05/2000,ES,0.168123739,0.134498991,0.7733692,0.134498991,0.907868191,0.30262273,0.739744452,0.571620713,0.033624748,0,0.7733692,4.539340955
01/06/2000,ES,0.072437523,0.253531329,0.325968852,0.325968852,0.905469033,0,1.448750453,0.869250272,0.144875045,0.036218761,0.688156465,5.070626585
01/07/2000,ES,0.04145937,0.08291874,0.497512438,0.248756219,0.829187396,0,1.451077944,1.160862355,0.124378109,0.04145937,0.829187396,5.306799337
01/08/2000,ES,0.105540897,0.422163588,0.527704485,0.052770449,1.160949868,0.105540897,2.321899736,0.527704485,0.052770449,0.052770449,0.73878628,6.068601583
01/09/2000,ES,0.163198694,0.163198694,1.060791514,0.081599347,0.611995104,0.040799674,5.018359853,1.46878825,0.163198694,0.040799674,2.366381069,11.17911057
